"trial","deck","subjID","gain","loss"
30,2,"329",120,0
31,4,"329",60,0
32,3,"329",45,0
33,3,"329",50,-50
34,4,"329",40,0
35,2,"329",110,-1250
36,3,"329",45,0
37,4,"329",45,0
38,1,"329",100,0
39,2,"329",80,0
40,3,"329",60,-50
41,4,"329",55,0
42,2,"329",110,0
43,2,"329",100,0
44,2,"329",90,0
45,2,"329",130,-1500
46,1,"329",80,-200
47,4,"329",65,0
48,3,"329",40,-50
49,4,"329",70,0
50,4,"329",50,0
51,4,"329",70,-275
52,2,"329",120,0
53,2,"329",130,0
54,2,"329",110,0
55,2,"329",90,0
56,2,"329",100,0
57,2,"329",120,0
58,2,"329",120,-1750
59,1,"329",120,0
60,3,"329",55,0
61,4,"329",60,0
62,1,"329",110,-250
63,2,"329",110,0
64,2,"329",140,0
65,4,"329",55,0
66,3,"329",55,-25
67,2,"329",130,0
68,1,"329",90,-350
69,4,"329",65,0
70,3,"329",65,-75
71,2,"329",100,0
72,1,"329",110,0
73,4,"329",80,0
74,2,"329",110,0
75,3,"329",45,0
76,4,"329",40,0
77,1,"329",130,-350
78,2,"329",120,0
79,3,"329",70,-25
80,4,"329",80,0
81,2,"329",120,0
82,4,"329",40,0
83,2,"329",140,0
84,4,"329",65,0
85,2,"329",110,0
86,4,"329",55,-300
87,2,"329",130,0
88,3,"329",40,0
89,1,"329",90,0
90,2,"329",140,-2000
91,1,"329",100,-250
92,2,"329",120,0
93,3,"329",50,-25
94,4,"329",60,0
95,2,"329",110,0
96,1,"329",120,-200
97,4,"329",65,0
98,4,"329",75,0
99,3,"329",60,-75
100,2,"329",130,0
1,3,"330",50,0
2,3,"330",60,0
3,3,"330",40,-50
4,4,"330",50,0
5,4,"330",40,0
6,2,"330",100,0
7,2,"330",80,0
8,1,"330",100,0
9,1,"330",120,0
10,3,"330",55,0
11,3,"330",55,-50
12,4,"330",45,0
13,4,"330",45,0
14,2,"330",110,0
15,2,"330",120,0
16,1,"330",80,-150
17,3,"330",45,0
18,4,"330",55,0
19,2,"330",90,0
20,1,"330",90,0
21,3,"330",50,-50
22,4,"330",60,0
23,2,"330",100,0
24,2,"330",90,0
25,1,"330",110,-300
26,3,"330",45,0
27,3,"330",60,-50
28,3,"330",40,-50
29,4,"330",40,0
30,4,"330",55,0
31,2,"330",120,0
32,2,"330",110,-1250
33,1,"330",100,0
34,1,"330",80,-200
35,3,"330",55,0
36,3,"330",55,-25
37,4,"330",50,0
38,4,"330",60,-250
39,2,"330",80,0
40,1,"330",120,0
41,4,"330",55,0
42,4,"330",40,0
43,1,"330",110,-250
44,4,"330",60,0
45,2,"330",110,0
46,3,"330",65,-75
47,4,"330",40,0
48,4,"330",45,0
49,1,"330",90,-350
50,2,"330",100,0
51,3,"330",45,0
52,4,"330",55,0
53,3,"330",70,-25
54,2,"330",90,0
55,4,"330",65,0
56,3,"330",40,0
57,1,"330",110,0
58,3,"330",50,-25
59,4,"330",70,0
60,4,"330",50,0
61,2,"330",130,-1500
62,3,"330",60,-75
63,4,"330",70,-275
64,1,"330",130,-350
65,2,"330",120,0
66,2,"330",130,0
67,3,"330",70,0
68,3,"330",40,-50
69,4,"330",60,0
70,1,"330",90,0
71,1,"330",100,-250
72,3,"330",60,0
73,3,"330",65,-25
74,4,"330",55,0
75,1,"330",120,-200
76,2,"330",110,0
77,3,"330",55,0
78,3,"330",80,-50
79,4,"330",65,0
80,2,"330",90,0
81,1,"330",110,0
82,3,"330",40,-25
83,4,"330",80,0
84,3,"330",60,-50
85,3,"330",55,0
86,2,"330",100,0
87,4,"330",40,0
88,4,"330",80,0
89,3,"330",65,-25
90,4,"330",40,0
91,1,"330",90,-300
92,3,"330",40,-75
93,2,"330",120,0
94,4,"330",65,0
95,4,"330",55,-300
96,1,"330",130,-150
97,2,"330",120,-1750
98,3,"330",80,-50
99,4,"330",60,0
100,3,"330",65,-25
1,2,"331",100,0
2,3,"331",50,0
3,1,"331",100,0
4,1,"331",120,0
5,2,"331",80,0
6,3,"331",60,0
7,4,"331",50,0
8,4,"331",40,0
9,4,"331",45,0
10,4,"331",45,0
11,4,"331",55,0
12,4,"331",60,0
13,4,"331",40,0
14,4,"331",55,0
15,4,"331",50,0
16,4,"331",60,-250
17,3,"331",40,-50
18,3,"331",55,0
19,4,"331",55,0
20,2,"331",110,0
21,2,"331",120,0
22,2,"331",90,0
23,2,"331",100,0
24,2,"331",90,0
25,1,"331",80,-150
26,1,"331",90,0
27,1,"331",110,-300
28,2,"331",120,0
29,1,"331",100,0
30,3,"331",55,-50
31,4,"331",40,0
32,1,"331",80,-200
33,1,"331",120,0
34,3,"331",45,0
35,2,"331",110,-1250
36,4,"331",60,0
37,4,"331",40,0
38,3,"331",50,-50
39,4,"331",45,0
40,3,"331",45,0
41,1,"331",110,-250
42,1,"331",90,-350
43,1,"331",110,0
44,2,"331",80,0
45,2,"331",110,0
46,2,"331",100,0
47,2,"331",90,0
48,2,"331",130,-1500
49,3,"331",60,-50
50,3,"331",40,-50
51,3,"331",55,0
52,3,"331",55,-25
53,4,"331",55,0
54,4,"331",65,0
55,2,"331",120,0
56,3,"331",65,-75
57,2,"331",130,0
58,4,"331",70,0
59,1,"331",130,-350
60,3,"331",45,0
61,2,"331",110,0
62,4,"331",50,0
63,3,"331",70,-25
64,1,"331",90,0
65,1,"331",100,-250
66,2,"331",90,0
67,2,"331",100,0
68,2,"331",120,0
69,2,"331",120,-1750
70,4,"331",70,-275
71,3,"331",40,0
72,1,"331",120,-200
73,1,"331",110,0
74,2,"331",110,0
75,1,"331",90,-300
76,2,"331",140,0
77,3,"331",50,-25
78,3,"331",60,-75
79,3,"331",70,0
80,3,"331",40,-50
81,3,"331",60,0
82,3,"331",65,-25
83,3,"331",55,0
84,4,"331",60,0
85,4,"331",55,0
86,4,"331",65,0
87,4,"331",80,0
88,4,"331",40,0
89,4,"331",80,0
90,4,"331",40,0
91,4,"331",65,0
92,4,"331",55,-300
93,2,"331",130,0
94,2,"331",100,0
95,2,"331",110,0
96,1,"331",130,-150
97,3,"331",80,-50
98,1,"331",120,-250
99,4,"331",60,0
100,4,"331",65,0
1,1,"332",100,0
2,2,"332",100,0
3,1,"332",120,0
4,2,"332",80,0
5,1,"332",80,-150
6,2,"332",110,0
7,3,"332",50,0
8,4,"332",50,0
9,1,"332",90,0
10,2,"332",120,0
11,1,"332",110,-300
12,3,"332",60,0
13,4,"332",40,0
14,3,"332",40,-50
15,4,"332",45,0
16,1,"332",100,0
17,1,"332",80,-200
18,4,"332",45,0
19,3,"332",55,0
20,2,"332",90,0
21,2,"332",100,0
22,3,"332",55,-50
23,4,"332",55,0
24,4,"332",60,0
25,4,"332",40,0
26,4,"332",55,0
27,4,"332",50,0
28,4,"332",60,-250
29,1,"332",120,0
30,1,"332",110,-250
31,4,"332",55,0
32,3,"332",45,0
33,3,"332",50,-50
34,2,"332",90,0
35,2,"332",120,0
36,2,"332",110,-1250
37,4,"332",40,0
38,4,"332",60,0
39,4,"332",40,0
40,4,"332",45,0
41,4,"332",55,0
42,3,"332",45,0
43,4,"332",65,0
44,3,"332",60,-50
45,4,"332",70,0
46,1,"332",90,-350
47,4,"332",50,0
48,3,"332",40,-50
49,4,"332",70,-275
50,3,"332",55,0
51,3,"332",55,-25
52,3,"332",65,-75
53,3,"332",45,0
54,3,"332",70,-25
55,3,"332",40,0
56,3,"332",50,-25
57,3,"332",60,-75
58,3,"332",70,0
59,3,"332",40,-50
60,2,"332",80,0
61,1,"332",110,0
62,3,"332",60,0
63,3,"332",65,-25
64,3,"332",55,0
65,2,"332",110,0
66,3,"332",80,-50
67,1,"332",130,-350
68,3,"332",40,-25
69,3,"332",60,-50
70,3,"332",55,0
71,3,"332",65,-25
72,3,"332",40,-75
73,3,"332",80,-50
74,3,"332",65,-25
75,3,"332",75,0
76,3,"332",55,-25
77,3,"332",60,-25
78,3,"332",70,-25
79,3,"332",65,0
80,3,"332",55,-75
81,3,"332",75,-25
82,3,"332",45,-50
83,3,"332",85,-75
84,3,"332",70,-25
85,3,"332",80,0
86,3,"332",60,-25
87,1,"332",90,0
88,2,"332",100,0
89,3,"332",65,-25
90,3,"332",75,-25
91,3,"332",70,-25
92,3,"332",60,-75
93,3,"332",80,-25
94,3,"332",50,-50
95,3,"332",90,-75
96,3,"332",75,-25
97,3,"332",85,-25
98,2,"332",90,0
99,1,"332",100,-250
100,3,"332",65,-25
1,1,"333",100,0
2,1,"333",120,0
3,4,"333",50,0
4,4,"333",40,0
5,2,"333",100,0
6,2,"333",80,0
7,3,"333",50,0
8,3,"333",60,0
9,1,"333",80,-150
10,3,"333",40,-50
11,4,"333",45,0
12,4,"333",45,0
13,1,"333",90,0
14,2,"333",110,0
15,4,"333",55,0
16,3,"333",55,0
17,1,"333",110,-300
18,4,"333",60,0
19,4,"333",40,0
20,4,"333",55,0
21,4,"333",50,0
22,4,"333",60,-250
23,3,"333",55,-50
24,1,"333",100,0
25,1,"333",80,-200
26,1,"333",120,0
27,4,"333",55,0
28,3,"333",45,0
29,2,"333",120,0
30,1,"333",110,-250
31,4,"333",40,0
32,3,"333",50,-50
33,3,"333",45,0
34,2,"333",90,0
35,4,"333",60,0
36,1,"333",90,-350
37,4,"333",40,0
38,4,"333",45,0
39,4,"333",55,0
40,4,"333",65,0
41,4,"333",70,0
42,1,"333",110,0
43,2,"333",100,0
44,3,"333",60,-50
45,4,"333",50,0
46,1,"333",130,-350
47,4,"333",70,-275
48,4,"333",60,0
49,4,"333",55,0
50,4,"333",65,0
51,4,"333",80,0
52,4,"333",40,0
53,4,"333",80,0
54,4,"333",40,0
55,4,"333",65,0
56,4,"333",55,-300
57,4,"333",60,0
58,1,"333",90,0
59,2,"333",90,0
60,3,"333",40,-50
61,4,"333",65,0
62,3,"333",55,0
63,4,"333",75,0
64,4,"333",60,0
65,1,"333",100,-250
66,2,"333",120,0
67,3,"333",55,-25
68,4,"333",65,0
69,4,"333",75,-325
70,1,"333",120,-200
71,2,"333",110,-1250
72,4,"333",85,0
73,4,"333",45,0
74,3,"333",65,-75
75,3,"333",45,0
76,4,"333",55,0
77,3,"333",70,-25
78,3,"333",40,0
79,1,"333",110,0
80,4,"333",70,0
81,3,"333",50,-25
82,4,"333",55,0
83,3,"333",60,-75
84,3,"333",70,0
85,1,"333",90,-300
86,2,"333",80,0
87,4,"333",70,0
88,4,"333",80,0
89,1,"333",130,-150
90,4,"333",65,0
91,4,"333",70,0
92,2,"333",110,0
93,3,"333",40,-50
94,2,"333",100,0
95,1,"333",120,-250
96,4,"333",80,-350
97,3,"333",60,0
98,1,"333",100,0
99,2,"333",90,0
100,3,"333",65,-25
1,1,"334",100,0
2,3,"334",50,0
3,1,"334",120,0
4,2,"334",100,0
5,2,"334",80,0
6,1,"334",80,-150
7,4,"334",50,0
8,3,"334",60,0
9,2,"334",110,0
10,3,"334",40,-50
11,4,"334",40,0
12,3,"334",55,0
13,1,"334",90,0
14,2,"334",120,0
15,3,"334",55,-50
16,4,"334",45,0
17,1,"334",110,-300
18,2,"334",90,0
19,2,"334",100,0
20,3,"334",45,0
21,4,"334",45,0
22,4,"334",55,0
23,2,"334",90,0
24,4,"334",60,0
25,2,"334",120,0
26,4,"334",40,0
27,4,"334",55,0
28,2,"334",110,-1250
29,3,"334",50,-50
30,1,"334",100,0
31,1,"334",80,-200
32,3,"334",45,0
33,3,"334",60,-50
34,2,"334",80,0
35,4,"334",50,0
36,2,"334",110,0
37,4,"334",60,-250
38,1,"334",120,0
39,3,"334",40,-50
40,1,"334",110,-250
41,2,"334",100,0
42,2,"334",90,0
43,1,"334",90,-350
44,4,"334",55,0
45,4,"334",40,0
46,3,"334",55,0
47,2,"334",130,-1500
48,1,"334",110,0
49,2,"334",120,0
50,3,"334",55,-25
51,4,"334",60,0
52,2,"334",130,0
53,1,"334",130,-350
54,3,"334",65,-75
55,2,"334",110,0
56,2,"334",90,0
57,1,"334",90,0
58,1,"334",100,-250
59,2,"334",100,0
60,2,"334",120,0
61,4,"334",40,0
62,4,"334",45,0
63,3,"334",45,0
64,2,"334",120,-1750
65,2,"334",110,0
66,2,"334",140,0
67,1,"334",120,-200
68,3,"334",70,-25
69,4,"334",55,0
70,4,"334",65,0
71,4,"334",70,0
72,4,"334",50,0
73,2,"334",130,0
74,3,"334",40,0
75,3,"334",50,-25
76,1,"334",110,0
77,1,"334",90,-300
78,2,"334",100,0
79,2,"334",110,0
80,3,"334",60,-75
81,4,"334",70,-275
82,1,"334",130,-150
83,1,"334",120,-250
84,2,"334",120,0
85,2,"334",120,0
86,3,"334",70,0
87,3,"334",40,-50
88,1,"334",100,0
89,2,"334",140,0
90,1,"334",120,-250
91,3,"334",60,0
92,4,"334",60,0
93,3,"334",65,-25
94,4,"334",55,0
95,1,"334",140,-300
96,2,"334",110,0
97,3,"334",55,0
98,2,"334",130,0
99,4,"334",65,0
100,2,"334",140,-2000
1,2,"335",100,0
2,2,"335",80,0
3,2,"335",110,0
4,2,"335",120,0
5,2,"335",90,0
6,3,"335",50,0
7,4,"335",50,0
8,1,"335",100,0
9,1,"335",120,0
10,1,"335",80,-150
11,2,"335",100,0
12,2,"335",90,0
13,2,"335",120,0
14,2,"335",110,-1250
15,3,"335",60,0
16,4,"335",40,0
17,1,"335",90,0
18,1,"335",110,-300
19,2,"335",80,0
20,1,"335",100,0
21,3,"335",40,-50
22,1,"335",80,-200
23,2,"335",110,0
24,4,"335",45,0
25,1,"335",120,0
26,2,"335",100,0
27,3,"335",55,0
28,4,"335",45,0
29,1,"335",110,-250
30,2,"335",90,0
31,3,"335",55,-50
32,1,"335",90,-350
33,4,"335",55,0
34,4,"335",60,0
35,1,"335",110,0
36,2,"335",130,-1500
37,3,"335",45,0
38,4,"335",40,0
39,1,"335",130,-350
40,1,"335",90,0
41,2,"335",120,0
42,4,"335",55,0
43,3,"335",50,-50
44,2,"335",130,0
45,4,"335",50,0
46,1,"335",100,-250
47,3,"335",45,0
48,2,"335",110,0
49,4,"335",60,-250
50,1,"335",120,-200
51,2,"335",90,0
52,3,"335",60,-50
53,3,"335",40,-50
54,4,"335",55,0
55,3,"335",55,0
56,4,"335",40,0
57,3,"335",55,-25
58,4,"335",60,0
59,1,"335",110,0
60,4,"335",40,0
61,1,"335",90,-300
62,2,"335",100,0
63,3,"335",65,-75
64,4,"335",45,0
65,3,"335",45,0
66,4,"335",55,0
67,2,"335",120,0
68,4,"335",65,0
69,3,"335",70,-25
70,1,"335",130,-150
71,4,"335",70,0
72,3,"335",40,0
73,2,"335",120,-1750
74,4,"335",50,0
75,3,"335",50,-25
76,4,"335",70,-275
77,1,"335",120,-250
78,2,"335",110,0
79,3,"335",60,-75
80,4,"335",60,0
81,1,"335",100,0
82,2,"335",140,0
83,3,"335",70,0
84,4,"335",55,0
85,3,"335",40,-50
86,1,"335",120,-250
87,2,"335",130,0
88,4,"335",65,0
89,3,"335",60,0
90,4,"335",80,0
91,4,"335",40,0
92,4,"335",80,0
93,3,"335",65,-25
94,3,"335",55,0
95,3,"335",80,-50
96,4,"335",40,0
97,4,"335",65,0
98,4,"335",55,-300
99,2,"335",100,0
100,3,"335",40,-25
1,1,"336",100,0
2,3,"336",50,0
3,1,"336",120,0
4,3,"336",60,0
5,1,"336",80,-150
6,2,"336",100,0
7,4,"336",50,0
8,3,"336",40,-50
9,2,"336",80,0
10,2,"336",110,0
11,2,"336",120,0
12,2,"336",90,0
13,2,"336",100,0
14,2,"336",90,0
15,2,"336",120,0
16,2,"336",110,-1250
17,1,"336",90,0
18,1,"336",110,-300
19,2,"336",80,0
20,3,"336",55,0
21,4,"336",40,0
22,1,"336",100,0
23,1,"336",80,-200
24,2,"336",110,0
25,3,"336",55,-50
26,4,"336",45,0
27,4,"336",45,0
28,4,"336",55,0
29,3,"336",45,0
30,3,"336",50,-50
31,2,"336",100,0
32,1,"336",120,0
33,3,"336",45,0
34,4,"336",60,0
35,3,"336",60,-50
36,1,"336",110,-250
37,2,"336",90,0
38,1,"336",90,-350
39,4,"336",40,0
40,3,"336",40,-50
41,1,"336",110,0
42,3,"336",55,0
43,4,"336",55,0
44,2,"336",130,-1500
45,1,"336",130,-350
46,3,"336",55,-25
47,3,"336",65,-75
48,3,"336",45,0
49,3,"336",70,-25
50,4,"336",50,0
51,3,"336",40,0
52,2,"336",120,0
53,1,"336",90,0
54,2,"336",130,0
55,4,"336",60,-250
56,4,"336",55,0
57,3,"336",50,-25
58,1,"336",100,-250
59,4,"336",40,0
60,3,"336",60,-75
61,3,"336",70,0
62,4,"336",60,0
63,3,"336",40,-50
64,4,"336",40,0
65,1,"336",120,-200
66,2,"336",110,0
67,3,"336",60,0
68,3,"336",65,-25
69,4,"336",45,0
70,3,"336",55,0
71,1,"336",110,0
72,4,"336",55,0
73,2,"336",90,0
74,4,"336",65,0
75,1,"336",90,-300
76,2,"336",100,0
77,1,"336",130,-150
78,3,"336",80,-50
79,2,"336",120,0
80,3,"336",40,-25
81,1,"336",120,-250
82,4,"336",70,0
83,3,"336",60,-50
84,2,"336",120,-1750
85,1,"336",100,0
86,2,"336",110,0
87,1,"336",120,-250
88,2,"336",140,0
89,1,"336",140,-300
90,2,"336",130,0
91,3,"336",55,0
92,4,"336",50,0
93,1,"336",110,0
94,2,"336",100,0
95,3,"336",65,-25
96,1,"336",110,-350
97,1,"336",100,0
98,3,"336",40,-75
99,2,"336",110,0
100,4,"336",70,-275
1,2,"337",100,0
2,1,"337",100,0
3,3,"337",50,0
4,4,"337",50,0
5,2,"337",80,0
6,1,"337",120,0
7,3,"337",60,0
8,4,"337",40,0
9,3,"337",40,-50
10,1,"337",80,-150
11,2,"337",110,0
12,4,"337",45,0
13,3,"337",55,0
14,2,"337",120,0
15,2,"337",90,0
16,4,"337",45,0
17,2,"337",100,0
18,4,"337",55,0
19,3,"337",55,-50
20,1,"337",90,0
21,2,"337",90,0
22,4,"337",60,0
23,2,"337",120,0
24,1,"337",110,-300
25,2,"337",110,-1250
26,3,"337",45,0
27,4,"337",40,0
28,1,"337",100,0
29,2,"337",80,0
30,4,"337",55,0
31,3,"337",50,-50
32,4,"337",50,0
33,4,"337",60,-250
34,1,"337",80,-200
35,3,"337",45,0
36,2,"337",110,0
37,4,"337",55,0
38,3,"337",60,-50
39,3,"337",40,-50
40,4,"337",40,0
41,2,"337",100,0
42,1,"337",120,0
43,2,"337",90,0
44,4,"337",60,0
45,3,"337",55,0
46,2,"337",130,-1500
47,1,"337",110,-250
48,1,"337",90,-350
49,4,"337",40,0
50,3,"337",55,-25
51,2,"337",120,0
52,2,"337",130,0
53,3,"337",65,-75
54,4,"337",45,0
55,2,"337",110,0
56,4,"337",55,0
57,1,"337",110,0
58,4,"337",65,0
59,2,"337",90,0
60,3,"337",45,0
61,1,"337",130,-350
62,4,"337",70,0
63,3,"337",70,-25
64,4,"337",50,0
65,1,"337",90,0
66,1,"337",100,-250
67,2,"337",100,0
68,3,"337",40,0
69,4,"337",70,-275
70,3,"337",50,-25
71,4,"337",60,0
72,4,"337",55,0
73,4,"337",65,0
74,1,"337",120,-200
75,3,"337",60,-75
76,4,"337",80,0
77,4,"337",40,0
78,2,"337",120,0
79,1,"337",110,0
80,4,"337",80,0
81,2,"337",120,-1750
82,2,"337",110,0
83,2,"337",140,0
84,2,"337",130,0
85,2,"337",100,0
86,3,"337",70,0
87,4,"337",40,0
88,1,"337",90,-300
89,2,"337",110,0
90,1,"337",130,-150
91,4,"337",65,0
92,1,"337",120,-250
93,3,"337",40,-50
94,4,"337",55,-300
95,2,"337",120,0
96,4,"337",60,0
97,3,"337",60,0
98,4,"337",65,0
99,4,"337",75,0
100,2,"337",120,0
1,1,"338",100,0
2,3,"338",50,0
3,4,"338",50,0
4,2,"338",100,0
5,1,"338",120,0
6,1,"338",80,-150
7,2,"338",80,0
8,3,"338",60,0
9,4,"338",40,0
10,1,"338",90,0
11,1,"338",110,-300
12,1,"338",100,0
13,1,"338",80,-200
14,2,"338",110,0
15,2,"338",120,0
16,2,"338",90,0
17,1,"338",120,0
18,1,"338",110,-250
19,1,"338",90,-350
20,2,"338",100,0
21,2,"338",90,0
22,2,"338",120,0
23,2,"338",110,-1250
24,2,"338",80,0
25,1,"338",110,0
26,3,"338",40,-50
27,1,"338",130,-350
28,1,"338",90,0
29,2,"338",110,0
30,2,"338",100,0
31,1,"338",100,-250
32,2,"338",90,0
33,1,"338",120,-200
34,2,"338",130,-1500
35,2,"338",120,0
36,2,"338",130,0
37,2,"338",110,0
38,3,"338",55,0
39,3,"338",55,-50
40,4,"338",45,0
41,4,"338",45,0
42,4,"338",55,0
43,4,"338",60,0
44,4,"338",40,0
45,4,"338",55,0
46,4,"338",50,0
47,4,"338",60,-250
48,2,"338",90,0
49,2,"338",100,0
50,2,"338",120,0
51,2,"338",120,-1750
52,2,"338",110,0
53,2,"338",140,0
54,2,"338",130,0
55,1,"338",110,0
56,1,"338",90,-300
57,1,"338",130,-150
58,2,"338",100,0
59,2,"338",110,0
60,2,"338",120,0
61,1,"338",120,-250
62,2,"338",120,0
63,2,"338",140,0
64,2,"338",110,0
65,3,"338",45,0
66,2,"338",130,0
67,2,"338",140,-2000
68,2,"338",120,0
69,2,"338",110,0
70,2,"338",130,0
71,1,"338",100,0
72,1,"338",120,-250
73,1,"338",140,-300
74,1,"338",110,0
75,1,"338",110,-350
76,2,"338",150,0
77,2,"338",110,0
78,2,"338",150,0
79,2,"338",120,0
80,3,"338",50,-50
81,4,"338",55,0
82,2,"338",140,0
83,2,"338",140,0
84,2,"338",150,0
85,2,"338",130,0
86,2,"338",120,0
87,2,"338",140,0
88,2,"338",160,-2250
89,2,"338",120,0
90,1,"338",100,0
91,1,"338",120,-200
92,1,"338",130,-250
93,1,"338",110,-150
94,1,"338",140,-250
95,1,"338",120,0
96,1,"338",130,-350
97,1,"338",120,-200
98,1,"338",140,-250
99,1,"338",130,-250
100,2,"338",160,0
1,4,"339",50,0
2,1,"339",100,0
3,2,"339",100,0
4,3,"339",50,0
5,4,"339",40,0
6,3,"339",60,0
7,2,"339",80,0
8,1,"339",120,0
9,1,"339",80,-150
10,2,"339",110,0
11,3,"339",40,-50
12,4,"339",45,0
13,4,"339",45,0
14,2,"339",120,0
15,4,"339",55,0
16,2,"339",90,0
17,4,"339",60,0
18,2,"339",100,0
19,2,"339",90,0
20,4,"339",40,0
21,2,"339",120,0
22,4,"339",55,0
23,2,"339",110,-1250
24,4,"339",50,0
25,4,"339",60,-250
26,3,"339",55,0
27,1,"339",90,0
28,3,"339",55,-50
29,1,"339",110,-300
30,2,"339",80,0
31,2,"339",110,0
32,2,"339",100,0
33,2,"339",90,0
34,2,"339",130,-1500
35,4,"339",55,0
36,4,"339",40,0
37,4,"339",60,0
38,4,"339",40,0
39,4,"339",45,0
40,4,"339",55,0
41,4,"339",65,0
42,4,"339",70,0
43,4,"339",50,0
44,4,"339",70,-275
45,4,"339",60,0
46,4,"339",55,0
47,4,"339",65,0
48,4,"339",80,0
49,3,"339",45,0
50,3,"339",50,-50
51,3,"339",45,0
52,3,"339",60,-50
53,3,"339",40,-50
54,1,"339",100,0
55,1,"339",80,-200
56,4,"339",40,0
57,4,"339",80,0
58,4,"339",40,0
59,4,"339",65,0
60,4,"339",55,-300
61,4,"339",60,0
62,4,"339",65,0
63,4,"339",75,0
64,4,"339",60,0
65,4,"339",65,0
66,4,"339",75,-325
67,3,"339",55,0
68,3,"339",55,-25
69,3,"339",65,-75
70,2,"339",120,0
71,2,"339",130,0
72,2,"339",110,0
73,2,"339",90,0
74,2,"339",100,0
75,1,"339",120,0
76,3,"339",45,0
77,3,"339",70,-25
78,3,"339",40,0
79,4,"339",85,0
80,4,"339",45,0
81,3,"339",50,-25
82,1,"339",110,-250
83,1,"339",90,-350
84,2,"339",120,0
85,2,"339",120,-1750
86,3,"339",60,-75
87,3,"339",70,0
88,3,"339",40,-50
89,4,"339",55,0
90,4,"339",70,0
91,2,"339",110,0
92,4,"339",55,0
93,4,"339",70,0
94,4,"339",80,0
95,4,"339",65,0
96,3,"339",60,0
97,3,"339",65,-25
98,3,"339",55,0
99,3,"339",80,-50
100,3,"339",40,-25
1,1,"340",100,0
2,3,"340",50,0
3,2,"340",100,0
4,4,"340",50,0
5,1,"340",120,0
6,3,"340",60,0
7,2,"340",80,0
8,4,"340",40,0
9,1,"340",80,-150
10,2,"340",110,0
11,4,"340",45,0
12,3,"340",40,-50
13,1,"340",90,0
14,4,"340",45,0
15,2,"340",120,0
16,3,"340",55,0
17,3,"340",55,-50
18,1,"340",110,-300
19,2,"340",90,0
20,3,"340",45,0
21,4,"340",55,0
22,1,"340",100,0
23,3,"340",50,-50
24,2,"340",100,0
25,3,"340",45,0
26,4,"340",60,0
27,1,"340",80,-200
28,2,"340",90,0
29,3,"340",60,-50
30,1,"340",120,0
31,4,"340",40,0
32,2,"340",120,0
33,1,"340",110,-250
34,3,"340",40,-50
35,4,"340",55,0
36,2,"340",110,-1250
37,3,"340",55,0
38,1,"340",90,-350
39,2,"340",80,0
40,3,"340",55,-25
41,1,"340",110,0
42,2,"340",110,0
43,3,"340",65,-75
44,4,"340",50,0
45,2,"340",100,0
46,3,"340",45,0
47,1,"340",130,-350
48,2,"340",90,0
49,3,"340",70,-25
50,4,"340",60,-250
51,2,"340",130,-1500
52,3,"340",40,0
53,1,"340",90,0
54,4,"340",55,0
55,2,"340",120,0
56,1,"340",100,-250
57,3,"340",50,-25
58,2,"340",130,0
59,4,"340",40,0
60,2,"340",110,0
61,4,"340",60,0
62,3,"340",60,-75
63,1,"340",120,-200
64,2,"340",90,0
65,4,"340",40,0
66,2,"340",100,0
67,1,"340",110,0
68,4,"340",45,0
69,3,"340",70,0
70,2,"340",120,0
71,4,"340",55,0
72,1,"340",90,-300
73,2,"340",120,-1750
74,3,"340",40,-50
75,4,"340",65,0
76,2,"340",110,0
77,3,"340",60,0
78,4,"340",70,0
79,3,"340",65,-25
80,1,"340",130,-150
81,2,"340",140,0
82,4,"340",50,0
83,3,"340",55,0
84,2,"340",130,0
85,2,"340",100,0
86,3,"340",80,-50
87,1,"340",120,-250
88,3,"340",40,-25
89,2,"340",110,0
90,4,"340",70,-275
91,1,"340",100,0
92,2,"340",120,0
93,3,"340",60,-50
94,4,"340",60,0
95,2,"340",120,0
96,1,"340",120,-250
97,3,"340",55,0
98,2,"340",140,0
99,3,"340",65,-25
100,4,"340",55,0
1,1,"341",100,0
2,1,"341",120,0
3,2,"341",100,0
4,2,"341",80,0
5,1,"341",80,-150
6,3,"341",50,0
7,3,"341",60,0
8,4,"341",50,0
9,4,"341",40,0
10,1,"341",90,0
11,2,"341",110,0
12,3,"341",40,-50
13,4,"341",45,0
14,2,"341",120,0
15,2,"341",90,0
16,2,"341",100,0
17,3,"341",55,0
18,1,"341",110,-300
19,2,"341",90,0
20,4,"341",45,0
21,4,"341",55,0
22,4,"341",60,0
23,4,"341",40,0
24,3,"341",55,-50
25,1,"341",100,0
26,2,"341",120,0
27,1,"341",80,-200
28,2,"341",110,-1250
29,1,"341",120,0
30,1,"341",110,-250
31,4,"341",55,0
32,4,"341",50,0
33,3,"341",45,0
34,3,"341",50,-50
35,2,"341",80,0
36,2,"341",110,0
37,1,"341",90,-350
38,1,"341",110,0
39,4,"341",60,-250
40,2,"341",100,0
41,2,"341",90,0
42,3,"341",45,0
43,1,"341",130,-350
44,4,"341",55,0
45,3,"341",60,-50
46,2,"341",130,-1500
47,1,"341",90,0
48,1,"341",100,-250
49,2,"341",120,0
50,3,"341",40,-50
51,4,"341",40,0
52,1,"341",120,-200
53,2,"341",130,0
54,3,"341",55,0
55,4,"341",60,0
56,1,"341",110,0
57,2,"341",110,0
58,3,"341",55,-25
59,3,"341",65,-75
60,4,"341",40,0
